Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
OctopusMulitplier,US,524,31,63.140.30.205,63.140.30.205.ifibertv.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.4.8 on FreeBSD,0,0,2017-09-29,IFIBER-COMMUNICATIONS - iFiber Communications Corp.- US,25764,1970,None
vortor02,DE,524,356,46.101.149.105,46.101.149.105,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2016-01-02,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1510,None
wansabai,US,524,70,138.197.202.35,138.197.202.35,9001,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-12-05,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2960,[2604:a880:2:d0::503:1001]:9050
motauri,SE,523,75,95.143.193.125,95.143.193.125,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-03-19,INTERNETPORT-AS- SE,49770,344,None
red,US,523,308,104.248.69.114,104.248.69.114,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-09-14,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,3450,None
RealityWinner,NL,522,194,77.162.229.73,ip4da2e549.direct-adsl.nl,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2015-02-21,KPN This macro reflects our filtering-policy on- NL,1136,2730,[2a02:a446:5ef1:1:d072:53ff:fef4:ea59]:443
RunningOnFumes4,LV,522,388,185.61.148.189,this-is-a-tor-exit-node---readme-in-a-browser-if-problems.h-o-s-t.name,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.1-alpha on Linux,0,0,2015-07-10,MAKONIX- LV,52173,1670,None
lupacapitolina,IT,521,832,80.211.47.202,host202-47-211-80.serverdedicati.aruba.it,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-08-21,ARUBA-ASN- IT,31034,5510,None
Unnamed,US,521,2269,23.227.196.18,23.227.196.18,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-06-19,SWIFTWAY-AS Netherlands- GB,35017,5020,None
TORPEDO,NL,520,311,77.250.227.202,dhcp-077-250-227-202.chello.nl,7002,7003,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-01-02,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,1750,None
ulula,CH,520,74,212.51.143.245,dunstkreis.ch,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-05-26,INIT7- CH,13030,3360,[2a02:168:5cd2:d::15]:9001
Unnamed,US,520,2357,173.255.217.222,li227-222.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-04-13,LINODE-AP Linode- LLC- US,63949,2200,None
Tor4ahmeacee,ES,519,69,37.134.197.201,201.197.134.37.dynamic.jazztel.es,17443,17444,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-07-30,UNI2-AS- ES,12479,1890,None
TorNullExit4ca,CA,519,288,64.137.220.248,tornullexit4ca.tor.exit.tornull.org,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-04-16,CANAD-86-31798 - DataCity- CA,31798,1020,None
zinthrop,RU,519,66,31.184.198.183,iiwb.impristre.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.3.10 on Linux,0,0,2017-07-31,PIN-AS- RU,44050,2700,None
dtuenv0,DK,518,863,192.38.76.3,tor0.it.env.dtu.dk,443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2015-07-18,FSKNET-DK Forskningsnettet - Danish network for Research and Education- DK,1835,1800,None
dz0tea1,US,518,883,104.236.46.162,104.236.46.162,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-09-28,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2240,None
MCL4,DE,518,1963,46.101.119.240,femto.mcl.gg,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on Linux,0,0,2018-02-07,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1640,[2a03:b0c0:3:d0::47:c001]:9001
omue,DE,518,9,92.117.110.116,92.117.110.116,9002,9032,0,0,1,0,0,0,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-11-13,VERSATEL- DE,8881,2060,None
LaMarreTAO,MD,517,2422,178.17.170.13,mailing.secure,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.4.29 on Linux,0,0,2017-04-22,TRABIA trabia network- MD,43289,1250,None
pigpig,NL,517,5886,83.149.126.139,83.149.126.139,3812,9419,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-19,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,1600,None
Unnamed,DE,517,259,165.227.161.62,165.227.161.62,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on Linux,0,0,2017-11-22,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1040,None
7fach,DE,516,1909,134.119.9.33,j317438.servers.jiffybox.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-05-20,GD-EMEA-DC-CGN1- DE,34011,789,None
amsnl,NL,516,1346,195.123.217.153,ams.nl,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-03-16,ITLDC-NL- UA,21100,1690,None
hukulou,IT,516,166,212.237.18.141,host141-18-237-212.serverdedicati.aruba.it,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.4.8 on Linux,0,0,2018-09-10,ARUBA-ASN- IT,31034,3630,None
Dragon2,CA,515,310,64.137.178.3,www.torproject.org,443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-05-15,CANAD-86-31798 - DataCity- CA,31798,3400,None
darknode3,US,514,62,167.99.61.14,167.99.61.14,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-09-25,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1780,None
MrSaturn,US,514,2356,45.33.48.204,this-is-a-tor-exit-node-1.ntp1.pw,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.2.9 on Linux,0,0,2015-07-04,LINODE-AP Linode- LLC- US,63949,888,None
Unnamed,NL,514,158,185.142.239.172,black.host-172.239.142.185.in-addr.arpa,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-08-26,COGENT-174 - Cogent Communications- US,174,4640,None
alphagremlin,RU,513,135,128.72.208.131,128-72-208-131.broadband.corbina.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-07-01,CORBINA-AS OJSC _Vimpelcom_- RU,8402,2960,None
AutonomyCube,US,512,1915,66.99.86.51,st-66-99-86-51.mcachicago.org,5631,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-06-21,ILLINOIS-CENTURY - Illinois Century Network- US,6325,4860,None
cosmotor,DE,512,4846,78.47.98.200,static.200.98.47.78.clients.your-server.de,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2016-01-28,HETZNER-AS- DE,24940,1970,[2a01:4f8:c17:251d::2]:443
pikachu,MD,512,82,178.17.170.149,178-17-170-149.static.as43289.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2015-09-04,TRABIA trabia network- MD,43289,2700,None
Unnamed,NL,512,478,188.226.152.210,188.226.152.210,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-11-20,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1420,None
Unnamed,DE,511,920,165.227.174.150,165.227.174.150,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on Linux,0,0,2017-11-22,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1910,None
valkosipuli,FI,511,49,62.142.120.94,62.142.120.94,65535,443,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-10-10,EUNET- FI,790,1880,None
Donatello,CR,510,100,190.10.8.166,caam-190-10-8-a166.racsa.co.cr,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-02-02,RADIOGRAFICA COSTARRICENSE- CR,3790,2380,None
initramfs,TW,510,250,122.116.50.42,122-116-50-42.HINET-IP.hinet.net,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-07-09,HINET Data Communication Business Group- TW,3462,305,[2001:b011:4006:1035::6]:9001
mamafisch,NL,510,239,51.15.4.55,51-15-4-55.rev.poneytelecom.eu,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.4.8 on Linux,0,0,2017-02-07,AS12876- FR,12876,1070,None
BoBzrKr,US,509,326,166.70.94.106,clavin.bobzrkr.org,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-07-18,XMISSION - XMission- L.C.- US,6315,2160,None
KeyserSoze,US,509,262,108.161.129.75,108.161.129.75,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-07-01,TEKTONIC - TekTonic- US,55045,3770,None
mareksebera,NL,509,884,46.249.37.143,msebera.cz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-06-06,SERVERIUS-AS- NL,50673,1360,None
RaspberryRipple42,DE,509,549,46.4.81.178,tor.arc9.xyz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on FreeBSD,0,0,2017-08-09,HETZNER-AS- DE,24940,1990,None
UbuntuCore242,US,509,233,52.129.6.243,52.129.6.243,33707,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.12 on Linux,0,0,2017-11-19,ETS-TELEPHONE-COMPANY - ETS TELEPHONE COMPANY- INC.- US,12177,4290,None
Unnamed,US,509,90,206.55.188.243,206-55-188-243.fttp.usinternet.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-03-12,USINTERNET - US Internet Corp- US,10242,4090,None
hightfreuiop,CA,508,11287,144.217.65.215,ns535495.ip-144-217-65.net,9256,20929,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-14,OVH- FR,16276,1700,None
toreffiorg,FI,508,353,212.16.104.33,tor.effi.org,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2014-08-20,BBNWKSCORE Tekniikantie 12- FI,12659,2020,None
Infincia1,US,507,1060,96.126.125.187,infincia.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2016-07-07,LINODE-AP Linode- LLC- US,63949,1630,[2600:3c00::f03c:91ff:fedf:2e1f]:9001
kulcosictor2,BE,507,2827,193.190.168.51,kul-tor2.extern.kuleuven.be,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.6 on Linux,0,0,2017-11-09,BELNET- BE,2611,1840,None
Spica,DE,506,572,139.162.142.27,li1409-27.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2014-06-03,LINODE-AP Linode- LLC- US,63949,2130,None
Schakalium,RU,504,234,213.141.138.174,213.141.138.174,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-02-27,TI-AS Moscow- Russia- RU,12714,1330,None
Unnamed,RU,504,396,176.194.189.124,ip-176-194-189-124.bb.netbynet.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-05-22,TI-AS Moscow- Russia- RU,12714,1550,None
Unnamed,BE,502,3748,89.249.73.250,89.249.73.250,23844,9294,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-11-23,M247- GB,9009,1680,None
Unnamed,NL,502,912,5.79.85.81,5.79.85.81,1856,555,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-28,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,1060,None
bsdexit2,NL,501,125,185.62.57.91,tor-exit.demfloro.ru,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.4.8 on FreeBSD,0,0,2017-08-05,SNEL- NL,62370,3330,[2a00:7b80:451:1::5]:443
Osterei,CH,501,132,109.106.49.36,36-49-106-109.dyn.cable.fcom.ch,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-10-04,FINECOM Quickline AG- CH,15600,1670,None
dotfunc,SE,499,136,85.24.183.236,h-183-236.A357.priv.bahnhof.se,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-11-01,BAHNHOF http://www.bahnhof.net/- SE,8473,1740,None
BananaNode03,SE,498,304,213.64.138.214,213-64-138-214-no158.tbcn.telia.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-01-01,TELIANET-SWEDEN Telia Company- SE,3301,3720,None
UbuntuCore242,US,497,118,73.150.179.223,c-73-150-179-223.hsd1.nj.comcast.net,33681,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.12 on Linux,0,0,2018-09-01,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,2590,None
Unnamed,DE,497,483,78.46.203.18,pmvd.me,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.16 on Linux,0,0,2016-09-25,HETZNER-AS- DE,24940,1700,None
VPTorOrion,US,497,4459,209.141.40.22,willprox.b3orion.com,8443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-04-18,PONYNET - FranTech Solutions- US,53667,2140,None
DNScurveCrypt0R,SE,494,363,84.217.13.138,84-217-13-138.customers.ownit.se,443,8080,0,1,1,0,0,1,1,1,1,Tor 0.2.9.17 on Windows 7,0,0,2017-06-05,TELENOR-NEXTEL Telenor Norge AS- NO,2119,850,None
pilig,CH,494,542,179.43.183.102,179.43.183.102,23613,21744,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-07-05,PLI-AS- CH,51852,1160,None
Clauzel,DE,493,1164,88.99.35.242,clauzel.eu,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2014-07-04,HETZNER-AS- DE,24940,1060,None
doby,SE,493,8598,91.236.116.88,91.236.116.88,1376,28332,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-07-05,ICME- SE,42237,1390,None
ZcashTor0ca,CA,493,735,64.137.221.226,zcashtor0ca.zcashtorservers.org,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-05-10,CANAD-86-31798 - DataCity- CA,31798,992,None
tor1fractal,DE,491,1680,134.34.231.135,134.34.231.135,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-07-19,BELWUE BelWue-Koordination- DE,553,1610,None
traktorzetor,CZ,491,661,185.8.236.131,calmzombie.the-goober.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-06-08,WEDOS- CZ,197019,1310,[2a02:2b88:2:1::2f0f:f001]:443
Abbey2,US,490,206,23.94.113.156,23-94-113-156-host.colocrossing.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-08-06,AS-COLOCROSSING - ColoCrossing- US,36352,3800,None
TRFIAntti,FI,490,76,95.216.140.159,antti.trfi.info,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on OpenBSD,0,0,2018-07-02,HETZNER-AS- DE,24940,1960,None
Unnamed,CZ,490,3900,93.170.77.249,93.170.77.249,14695,29262,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-04-13,WORLDSTREAM- NL,49981,1890,None
ArikaYumemiya,US,488,1203,74.86.24.19,tsukasa.ctgameinfo.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.3.7 on FreeBSD,0,0,2014-04-12,SOFTLAYER - SoftLayer Technologies Inc.- US,36351,1680,None
khaua,UA,488,146,217.12.221.196,kha.ua,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-03-17,ITLAS- UA,15626,1370,None
RichardFeynman,DE,486,212,178.63.27.82,azuma.rocketjump.eu,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-04-10,HETZNER-AS- DE,24940,1420,None
RouteOfAges,GB,485,2,109.74.194.14,pandaren2.kkovacs.eu,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.2.9 on Linux,0,0,2014-09-25,LINODE-AP Linode- LLC- US,63949,26400,None
torified,CH,485,1532,46.127.12.33,46-127-12-33.dynamic.hispeed.ch,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-04-09,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,2070,None
Unnamed,US,485,214,208.113.131.196,ip-208-113-131-196.nodes.dream.io,4430,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-11-05,DREAMHOST-AS - New Dream Network- LLC- US,26347,1680,None
houba,GB,484,320,51.154.17.162,51.154.17.162,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2016-09-03,SALT-- CH,15796,4190,None
tRr,US,484,283,71.127.46.17,pool-71-127-46-17.washdc.fios.verizon.net,12000,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-11-11,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,1480,None
BECCondensator,US,483,578,142.91.170.101,jfvq001.sfo-12.leaseweb.vpsservices.glyph.ws,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.3.9 on Linux,0,0,2017-10-12,LEASEWEB-USA-SFO-12 - Leaseweb USA- Inc.- US,7203,2070,None
Unnamed,RU,483,56,37.110.115.225,broadband-37-110-115-225.ip.moscow.rt.ru,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-06-17,NCNET-AS- RU,42610,1650,None
NickTorNode,US,482,1839,192.150.187.137,tor.ICSI.Berkeley.EDU,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.3.8 on Linux,0,0,2018-07-01,UCB - University of California at Berkeley- US,25,2520,None
theOnionKnight02,DE,481,2036,141.20.33.68,tor02.informatik.hu-berlin.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2015-03-02,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.- DE,680,1860,None
daveystorrelay,DE,480,1556,148.251.254.229,tor-relay.lunabox.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2015-01-07,HETZNER-AS- DE,24940,1340,None
GreasyRelayDell,US,480,337,24.168.103.27,cpe-24-168-103-27.si.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-10-14,SCRR-12271 - Time Warner Cable Internet LLC- US,12271,1640,None
EdDySnOwdEn,DE,479,10570,176.9.54.142,www.drfrank.aero,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.29 on Linux,0,0,2014-10-31,HETZNER-AS- DE,24940,1680,None
Ograoum,FR,479,6863,51.254.208.245,245.ip-51-254-208.eu,9001,None,0,1,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-10-26,OVH- FR,16276,1520,None
uoaerg,GB,479,74,137.50.19.11,at-tor-1.erg.abdn.ac.uk,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-12-28,JANET Jisc Services Limited- GB,786,2310,None
darknode3,US,478,62,167.99.61.21,167.99.61.21,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-09-25,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2690,None
plan9rain,DE,478,445,5.9.56.12,rain.plan9.de,4433,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2014-01-09,HETZNER-AS- DE,24940,1800,None
DidItLateButNow42,DE,477,1477,62.72.82.222,newgate.radio-do.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on FreeBSD,0,0,2016-12-28,VERSATEL- DE,8881,1830,None
bisi,ES,476,11235,89.238.178.238,89.238.178.238,19496,14252,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-16,M247- GB,9009,1370,None
ididedittheconfig,RO,476,50,86.120.34.36,86-120-34-36.dynamic.brasov.rdsnet.ro,2000,None,0,0,1,0,0,0,1,1,1,Tor 0.3.2.11 on FreeBSD,0,0,2017-10-17,RCS-RDS 73-75 Dr. Staicovici- RO,8708,1560,None
lippert,RU,476,47,193.19.118.171,118-171.static.spheral.ru,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-08-14,IPSERVER-RU-NET- UA,44812,2180,None
myNiceRelay,NL,475,280,5.2.72.243,5.2.72.243,40000,None,0,0,1,0,0,1,1,1,0,Tor 0.3.3.9 on Linux,0,0,2018-06-25,LITESERVER- NL,60404,1330,[2a04:52c0:101:3d8::4c7e]:40000
PevWigVat9,US,475,1621,162.243.65.28,162.243.65.28,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2015-12-21,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1830,None
Potatoe,GB,474,3661,139.162.232.28,li1517-28.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-09-06,LINODE-AP Linode- LLC- US,63949,1570,None
severalwdadwajunior,DE,474,3026,176.9.155.82,static.82.155.9.176.clients.your-server.de,1564,2631,0,0,1,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-06-22,HETZNER-AS- DE,24940,1860,None
Shakira,IE,474,3,217.115.127.34,217.115.127.34,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-05-09,WEBWORLD-AS t/a Web World Ireland- IE,30900,1240,None
Unnamed,BE,474,4419,82.102.19.186,82.102.19.186,1189,19804,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-27,M247- GB,9009,1780,None
Unnamed,US,474,4184,107.167.93.58,ns1648.ztomy.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2017-05-16,IOFLOOD - Input Output Flood LLC- US,53755,1310,None
ganymede,DE,472,4,217.228.168.56,pD9E4A838.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-11-15,DTAG Internet service provider operations- DE,3320,2220,None
ieditedtheconfig,CA,472,1600,132.216.54.2,132.216.54.2,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-08-21,MCGILL-AS - McGill University- CA,15318,2930,None
roTor,MD,472,736,178.175.129.18,178-175-129-18.static.as43289.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-02-19,TRABIA trabia network- MD,43289,1650,None
trustno1,US,472,3,192.210.205.3,192.210.205.3,9998,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.14 on Linux,0,0,2017-11-28,AS-COLOCROSSING - ColoCrossing- US,36352,3530,None
fossencdidoestor,DE,471,3606,62.141.52.185,fossencdi.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2015-12-01,KEYWEB-AS- DE,31103,1810,[2001:1b60:2:4:2845:104:0:1]:9001
SirioIT,IT,471,837,185.221.172.60,185.221.172.60,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-03-19,KELIWEB- IT,202675,2550,None
Unnamed,DE,471,478,46.227.96.218,46-227-96-218.hsi.glasfaser-ostbayern.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2014-05-12,RKOM R-KOM Regensburger Telekommunikations GmbH & Co. KG- DE,12611,2030,None
Unnamed,CZ,471,3897,93.170.77.6,93.170.77.6,3098,14887,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-12-20,WORLDSTREAM- NL,49981,1270,None
ThatTorRelay,US,470,2355,23.239.22.19,li743-19.members.linode.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.3.6 on Linux,0,0,2015-12-02,LINODE-AP Linode- LLC- US,63949,1680,None
TheGreenDynamo,US,469,64,104.131.108.7,104.131.108.7,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.16 on Linux,0,0,2014-10-09,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1450,None
Unnamed,US,469,4650,199.127.226.61,199.127.226.61,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-11-29,TOCICI - TOCICI LLC- US,14613,2940,None
Unnamed,RU,469,111,91.122.52.237,ppp91-122-52-237.pppoe.avangarddsl.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2016-07-10,ASN-SPBNIT Macro Region North-West Autonomous System- RU,8997,2050,None
ventilaar,NL,469,336,85.148.210.173,s5594d2ad.adsl.online.nl,6112,6113,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-06-21,EURONET- NL,5390,1020,None
Bl0tz4,FR,468,378,176.31.181.189,flooba.ovh,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-10-01,OVH- FR,16276,1250,None
ididnteditheconfig,DE,468,5,87.123.63.13,i577B3F0D.versanet.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.2.10 on Linux,0,0,2018-08-26,VERSATEL- DE,8881,2000,None
MrTerence,SC,468,915,185.165.168.229,185.165.168.229,443,None,0,1,1,1,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2017-08-18,FLOKINET- SC,200651,5700,None
RedDragon,US,468,563,216.164.155.62,216-164-155-62.s316.c3-0.atw-cbr2.atw.pa.cable.rcncustomer.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.3.6 on Linux,0,0,2018-05-28,RCN-AS - RCN- US,6079,2990,None
theycallmeMrPig,MD,468,6514,178.17.170.225,178-17-170-225.static.as43289.net,443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-10-28,TRABIA trabia network- MD,43289,1840,None
Unnamed,NL,468,1550,81.171.21.167,hosted-by.leaseweb.com,3847,16308,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-27,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,1510,None
